text,label,id
不懂不要亂說好吧，貿易戰是因為美國的貿易逆差，美國因為有大量美金流入大陸，會對自身經濟造成影響，因為美國嚴重依賴中國制造，中國制造大大降低了美國人的生活成本，就說個小都，在美國的聖誕樹百分之九十來自大陸，甚至之前美國國旗都是中國制造，中國則依賴美國都高尖端科技。跟你這麼說吧，大陸制造業都是有生產能力，包括互聯網都是封閉的，大陸是個相對封閉的市場，即使面對封鎖也能自己發展一套自己都體系，因為人口紅利，巨大內需，根本不用愁的，就看美國有沒有這個勇氣斷掉自己的財路和提高自己的生活成本了，貿易戰是個相互牽制的局面，你說打的跟龜孫子一樣，從何而來？,-1,94
必須對這些愚蠢張狂，認賊作父，跪舔美帝，跪舔英國的這些數典忘祖的暴民孽障兔崽子們給予最嚴厲的鎮壓，香港是中國的，中央政府不能再任由這些暴民打砸搶燒下去了，實在是看不下去了，氣死我了，我的肺都要氣炸了！,-1,95
美國不是支持香港暴力？美國沒去打阿富汗？美國沒去打伊拉克？美國沒去搶敘利亞的石油？真的難看。這個明教授敢不敢跟蘇恆同台辯論。,-1,96
台灣人也不想想，大陸哪天往台灣扔了核彈，美國敢為了台灣對大陸核打擊嗎。如果武統真的開始，美國隻會嘴上譴責一下，而且還會收縮部隊盡量遠離台灣島，你們信不信,-1,97
"@柳生一劍😅呵~呵，偶的問題，你都不想回答~!?還是沒資料，可以回答，是你隻想看跟聽，你知道的跟認同的吧~!偶那有迴避不想看的呢~!?偶並沒說要支持誰，還在觀察中，隻是一直誠懇的~請你要客觀去查證收集，每一個總統候選人,跟其他政黨各立法委員的政策各方的資訊喔~!做人處事的道理也一樣的啦~!不偏聽，都要客觀去查證跟實際了解耶~☆😅說實在的，不論啥選舉，偶選很多次啦~!看蠻多了，台灣第一次總統大選，偶就有投過票啦~!誰選贏選輸，並不一定就是對的，太多原因了，客觀和主觀環境因素政黨頃向多寡，支持那邊的人較多，天氣因素，大陸或美國影響，經濟景氣和選舉策略，造勢方法甚至選舉前半天發生之事，都會使人改變想法換改投的人，還有一個重點，例如:要選議員或立委或市長，那人要去那裏選，他們會先評估，儘量找或先民意調查，會支持他的黨~或那個人去那地方去選，較有勝算~!!",0,98
程劍我覺得你們大概被洗腦已經沒有正常人的邏輯思維和價值觀了美日韓不敢打朝鮮？你覺得以美國實力飽和核打擊滅掉朝鮮需要兩個小時嗎？！算了和不懂得人道主義的人是沒必要浪費時間畢竟你也不是強國的權貴不過是個甘心做奴才的太監,1,99
SambroZhu好吧你說的都對那要不要說說為何又180多萬中國人移民美國呢不是說中國是最好的地方嗎那那些180萬人口是哪來的要不要也解釋看看呀,1,100
真想知道若那群學生跑去美國撒野的話，美國的警察會如何處置？！,-1,101
@李大蕭你出身在哪?萬歲就是說日本投降美國簽白皮書然後這是誰的東西?台灣就是美國玩具[投胎美國多好啊！在台灣喊美國萬歲你配嗎？原來你不知道我是美國一份子]中日聲名寫中國所以阿美國想玩什麼就玩什麼,-1,102
說起來最荒謬有趣的是，中央不能對香港的法律說三道四，美國可以制定針對別的國家的地區的法律。,-1,103
電磁脈衝武器可穿牆攻擊人體，也可攻擊電子設備放電短路，其實行有數十年之久，通常都以電磁波或基地台影響草草了事，其實是人為的規避法律蒐證，所使用的手段！！利用神鬼之說掩蓋科技儀器。很多怪力亂神之事，其實是電子儀器所為。台灣腦控“電磁波心理語言機”以秘密使用40多年，早年藏匿於山區（俗稱魔神仔），使用聲波攻擊腦部，隻有你聽的到。（裝神或鬼下旨意牽引聊天）現以普及至都市宗教團體（廟宮）、勞動市場，間諜活動偵查及收集人民「腦波碼」。相關設備包含：體控電子刑具（電磁脈衝武器）高能電磁發射槍用於刑求與電子設備破壞。儀器設備源於美國美國於1973年實驗成功，並於1978年法律解密，但對外封鎖儀器功能，“美杜莎電磁波心理語言機”[腦控儀功能]同步解譯腦思想電腦讀取記錄監控。淺意識影響、植夢境。（包含別人夢境）神經傳導至全身各部器官運作讀取監控。視覺、聽覺、味覺、思覺、嗅覺感官監控。[高能電磁發射槍]（電磁脈衝）用於電子設備破壞，遠端施刑腦控戰用途。台灣腦控情形很嚴重，特別是用在資產轉移竊取及技術剽竊，介入富人家庭爭產、偷取精子。勞動市場竊取勞工思想技術，並調查家庭背景、生活習慣、婚姻等，完全無隱私（包含性愛過程）電磁槍隔牆攻擊至引發病症慢性殺人，其目的有關資產繼承與器官轉移圖利。目前知情人士也是少數，其他騷擾包含電擊塑膠水容器保特瓶起水波等，釋出雙酚A、塑化劑等有害物質。,0,104
大陸給的優惠政策不是給綠娃的，是給認同祖國的台灣同胞過來追求好生活的，綠娃去享受美國優惠，花錢買美國武器當看門狗好了。,-1,105
老共都快被美國捏死了，這時候親共根本是自殺，看看大陸倒了多少公司，跑了多少廠商，看是老共制裁比較可怕，還是老美制裁比較恐佈，親共絕對是自殺，,1,106
@achatzc你求共產黨求美國求原子彈啊,0,107
@馬二炮井蛙...你才是二百五吧..笑死人美國支持我們就要買單嗎..與美國為敵又怎樣我們是選中華民國總統、爛菜花這樣喜歡美國可以去選美國總統ㄚ...你們習近平厲害怎麼不去打美國...1450腦殘廢渣頦繼續冒充你也可以去舔美國的菜花...廢物,-1,108
"adeclininghegemonicUSAmadealowqualityhelicopterwhichwe,Taiwanprovincehavepaidforitinsuchhighprice.....morethan1.4billionsofNTdollars",-1,109
支持蔡英文連任！這種人才不留著再禍害台灣四年實在是太可惜了，如果換了韓國瑜，跪台辦那幫傻逼又要去跪著送錢給綠蛙讓他們再去進貢美日。,-1,110
圍而不打還想咋樣？換做是美國警察誰跟你瞎逼逼，直接拿槍進去突突了,-1,111
TWGo又來提香港？你讓那些廢青去你美國爸爸那邊試試看，體會下什麼叫殘暴鎮壓！癱瘓交通，焚燒市民，毆打不同政見者，刀刺議員，你美國爸爸早就突突了他們！傻逼,-1,112
首先在此向為國捐軀的沈總長及將士英雄們致敬。針對這次國軍空難事件，以下是個人提出的幾個疑點：1.黑鷹直升機機齡很新又是評價很高的通用直升機。而且正副駕駛經驗豐富，又是優秀的飛行員。當時天候並非不佳。而為什麼短短不到兩年就摔了二架。比起uh-1h老舊直升機的失事率還高。是否有特別的因素影響2.在接近總統大選及通過反滲透法後的敏感時機卻發生如此嚴重之空難。機上都是國軍中的菁英，對國家是很大的損失3.沈總長等部分將官曾有去美國受過高等軍事專業學校學經歷的，意味著跟美國等有密切及良好的關係。在美中關係惡化及複雜時，在於美中眼中的台灣有著重要的軍事戰略地理位置及科技價值等。此一災難很難讓人不作聯想。,1,113
狗屁辯論，尤其是民進黨最後論述的那位，把台灣自己經濟多年停滯不前和大陸經濟轉型升級歸同，真是可笑，台灣連日本都不如，日本都是要依靠出口貿易來立國的，中國大陸是嗎？中國大陸是世界上除了美國以外唯一可以內部運轉經濟依然發展的超大型市場，連這常識都沒有，還辯論什麼？隻能哄哄台灣愚民們，最後還和對面國民黨飛眉毛，太搞笑了。,0,114
你們還好意思提清朝，呵呵，抱著美國的腿，真給中華民族丟人。,-1,115
中共邪惡政權一直不死心就是要消滅中華民國摧毀台灣顛覆台灣中共滲透台灣幾乎到了所有的領域。有中國紅色色彩的這些候選人我們都不給他們選票，這是為了我們2300多萬人民與子子孫孫的自由生活與生命安全有個保障一定要下架國民黨不要把票投給國民黨這些候選人。他們已經沒有忠於自己國家的概念。台灣人民強烈討厭中共邪惡政權。選邊站我們要跟美國站在同一邊。跟中共在一起就是與虎謀皮隻有被中共欺騙被中共吭殺的份被中共消滅。中共反對的台灣更要動起來的做。,1,116
民進黨不會改進他們從這次的網軍操作嚐到無比的興奮這筆費用比買美國的淘汰武器便宜太多了幹嘛要國軍網軍多好用又有效我們能作的就是堅持我們相信的價值不動搖不改變對於惡意的回應與留言絕對不要理睬不要回應共勉。,-1,117
澳洲政府狐假虎威的和中國政府頂著干就很本事，在這場大火面前卻都成無能的白痴了，沒叫親兄弟色狼普派航空母艦，戰機和幾十萬的美軍來幫忙滅火嗎？,-1,118
既然我們槓輸吳敦義，隻有集中選票衝16席台灣才不會成為戰場！【2015選前訪美時，蔡英文到底答應了老美甚麼？】台灣不想成為第二個敘利亞的話，這才是我們現下該擔心，並挖掘真相的要事！國民黨與老美超過一甲子的交情，為何在小英上任後幾乎立刻全斷？老共會接受小英的出賣嗎？理論上不可能。老美會接受嗎？現實上百分百會！為何完全不談治國政見？為何從頭到尾隻有一招【賣台，亡國感】？國庫不用再四年就會被搬空，屆時台灣成為戰場？因此蔡英文才敢如此預告！？,-1,119
台北法案美國兩院通過恭喜小英努力見成果,1,120
菜蝗不是台毒他是美國養的狗，一條可以咬死台灣人民的狗。,-1,121
以前如此強大的蘇聯也早已瓦解了，而美國依然健在，就像明老師說的，就是比較的出民主是優與共產的,1,122
害怕被美國拋棄舔屁眼的功夫了得,-1,123
你們都就在哪裡嗶嗶吧！不是認為就是美國指示的，都是美國的狗，中國的事和美國半毛錢關系啊！暴徒都已經暴動成這個樣子了，搶槍的行為多麼的嚴重，還說這個那個，難道就等警察死了就好嘛！如果警察死了你們怎麼說呢！,-1,124
啊美國會有11騷阿日本會有4騷美國會來亞洲騷6騷啊會有6騷包瓜包瓜包瓜包瓜包瓜,0,125
小英隻會舔美國的asshole,-1,126
@kece你是條豬嗎？美國太空電子戰台灣雄三跟愛國者飛彈專克核彈，中共產黨核彈隻要一發射立馬被自行再中國上空被擊爆炸,1,127
"[一樣民主,兩樣情].美國現在也在搞地方郡市選舉,超冷的,多半是失業的或是學區義工在選,靠義工打電話推銷本人的條件和對社區的奉獻,沒有人搞網路騙票那一套.台灣花千億用謊言洗腦騙票實在是[走火入魔,濫用政府資源,公然宣揚詐騙可去政府發家暴富],台灣搞民主會把民主搞的[令人痛恨厭惡].韓辦為什麼要去[綠賊的節目]?美國政論節目是[左右涇渭分明],各談各的,由選民快樂的[自由轉台].韓營去綠賊台是有[被虐待狂],根本不可能轉化綠賊選民的.藍軍就是笨,綠軍就是[又奸又賤],好像小笨蛋老是去養有惡犬的門口幌,跟惡犬對吠有意義嗎?隻給養惡犬的惡人笑罵開心而己,笨蛋和壞蛋吵架實在很無聊,我都跳過不看的.姥蔡請[洋人貴客去總統府過夜],是[家學淵源,劣性不改].美國白宮是對全民和外國平民開放的,歷史上白宮沒有對外國貴客單獨開放過夜的.姥蔡的老杯能發大財絕非偶然,姥蔡好像在[曲線復古]了.",0,128
